pays,code_pays,annee,produit,code_produit,dispo_int,alim_ani,semences,pertes,transfo,nourriture,autres_utilisations
Arménie,1,2013,Graines de tournesol,2557,2000,0,,,2000,,
Arménie,1,2013,Graines Colza/Moutarde,2558,0,0,,,,0,
Arménie,1,2013,Coco (Incl Coprah),2560,0,,,,,0,
Arménie,1,2013,Sésame,2561,0,,,,,0,
Arménie,1,2013,Olives,2563,3000,,,,,3000,
Arménie,1,2013,"Plantes Oleiferes, Autre",2570,1000,1000,,,,0,
Arménie,1,2013,Huile de Soja,2571,1000,,,,,1000,
Arménie,1,2013,Huile d'Arachide,2572,0,,,,,0,
Arménie,1,2013,Huile de Tournesol,2573,30000,,,,,26000,3000
Arménie,1,2013,Huile de Colza&Moutarde,2574,0,,,,,0,
Arménie,1,2013,Huile Graines de Coton,2575,0,,,,,0,0
Arménie,1,2013,Huile de Palmistes,2576,0,,,,,0,
Arménie,1,2013,Huile de Palme,2577,1000,,,,,,1000
Arménie,1,2013,Huile de Coco,2578,1000,,,,,1000,
Arménie,1,2013,Huile de Sésame,2579,0,,,,,0,
Arménie,1,2013,Huile d'Olive,2580,0,,,,,0,0
Arménie,1,2013,Huile de Germe de Maïs,2582,0,,,,,0,
Arménie,1,2013,Huil Plantes Oleif Autr,2586,2000,,,,0,0,2000
Arménie,1,2013,Tomates,2601,273000,,,11000,,262000,
Arménie,1,2013,Oignons,2602,53000,,,0,,52000,
Arménie,1,2013,"Légumes, Autres",2605,764000,13000,,27000,,724000,
Arménie,1,2013,"Oranges, Mandarines",2611,14000,,,,,14000,
Arménie,1,2013,Citrons & Limes,2612,1000,,,,,1000,
Arménie,1,2013,Pamplemousse,2613,2000,,,,,2000,
Arménie,1,2013,"Agrumes, Autres",2614,1000,,,,,1000,
Arménie,1,2013,Bananes,2615,2000,,,,,2000,
Arménie,1,2013,Bananes plantains,2616,8000,,,,,8000,
Arménie,1,2013,Pommes,2617,107000,19000,,8000,7000,74000,
Arménie,1,2013,Ananas,2618,0,,,,,0,
Arménie,1,2013,Dattes,2619,0,,,,,0,
Arménie,1,2013,Raisin,2620,235000,,,12000,8000,40000,175000
Arménie,1,2013,"Fruits, Autres",2625,206000,,,19000,0,187000,
Arménie,1,2013,Café,2630,12000,,,,,12000,
Arménie,1,2013,Feve de Cacao,2633,7000,,,,,7000,
Arménie,1,2013,Thé,2635,0,,,,,0,
Arménie,1,2013,Poivre,2640,0,,,,,0,
Arménie,1,2013,Piments,2641,0,,,,,0,
Arménie,1,2013,Girofles,2642,0,0,,,,,
Arménie,1,2013,"Épices, Autres",2645,0,,,,,0,
Arménie,1,2013,Vin,2655,4000,,,,,4000,
Arménie,1,2013,Bière,2656,19000,,,,,19000,
Arménie,1,2013,Boissons Fermentés,2657,0,,,,,0,
Arménie,1,2013,Boissons Alcooliques,2658,1000,,,,,1000,
Arménie,1,2013,"Alcool, non Comestible",2659,0,,,,,,0
Arménie,1,2013,Aliments pour enfants,2680,0,,,,,0,
Arménie,1,2013,Viande de Bovins,2731,61000,,,,,59000,2000
Arménie,1,2013,Viande d'Ovins/Caprins,2732,9000,,,,,9000,
Arménie,1,2013,Viande de Suides,2733,31000,,,,,29000,2000
Arménie,1,2013,Viande de Volailles,2734,40000,,,,,40000,
Arménie,1,2013,"Viande, Autre",2735,0,,,,,0,
Arménie,1,2013,Abats Comestible,2736,17000,,,0,,14000,3000
Arménie,1,2013,Graisses Animales Crue,2737,11000,,,0,,11000,0
Arménie,1,2013,"Beurre, Ghee",2740,5000,,,,,5000,
Arménie,1,2013,Crème,2743,0,,,,,0,
Arménie,1,2013,Oeufs,2744,35000,,0,,,35000,0
Arménie,1,2013,Miel,2745,2000,,,,,2000,
Arménie,1,2013,Poissons Eau Douce,2761,10000,,,,,10000,0
Arménie,1,2013,Perciform,2762,0,,,,,0,0
Arménie,1,2013,Poissons Pelagiques,2763,11000,8000,,,,2000,0
Arménie,1,2013,"Poissons Marins, Autres",2764,1000,,,,,1000,0
Arménie,1,2013,Crustacés,2765,0,,,,,0,0
Arménie,1,2013,Cephalopodes,2766,0,,,,,0,0
Arménie,1,2013,"Mollusques, Autres",2767,0,,,,,0,0
Arménie,1,2013,Animaux Aquatiques Autre,2769,0,,,,,0,0
Arménie,1,2013,Plantes Aquatiques,2775,0,,,,,0,0
Arménie,1,2013,Huiles de Poissons,2781,0,,,,,0,0
Arménie,1,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
Arménie,1,2013,Riz (Eq Blanchi),2805,10000,0,,,,9000,
Arménie,1,2013,Lait - Excl Beurre,2848,671000,48000,,,0,622000,
Arménie,1,2013,Miscellanees,2899,,,,,,,
Afghanistan,2,2013,Blé,2511,5992000,,322000,775000,,4895000,
Afghanistan,2,2013,Orge,2513,524000,360000,22000,52000,,89000,
Afghanistan,2,2013,Maïs,2514,313000,200000,5000,31000,,76000,
Afghanistan,2,2013,Millet,2517,13000,,0,1000,,12000,
Afghanistan,2,2013,"Céréales, Autres",2520,0,,,,,0,
Afghanistan,2,2013,Pommes de Terre,2531,262000,,23000,9000,,230000,
Afghanistan,2,2013,"Sucre, canne",2536,90000,81000,,,9000,,
Afghanistan,2,2013,"Sucre, betterave",2537,15000,0,,,15000,,
Afghanistan,2,2013,Sucre Eq Brut,2542,255000,,,,,255000,
Afghanistan,2,2013,Edulcorants Autres,2543,16000,,,,,16000,
Afghanistan,2,2013,Légumineuses Autres,2549,86000,4000,5000,3000,,74000,
Afghanistan,2,2013,Noix,2551,44000,,,,,44000,
Afghanistan,2,2013,Graines de tournesol,2557,3000,,0,,3000,,
Afghanistan,2,2013,Graines de coton,2559,27000,,1000,,26000,,
Afghanistan,2,2013,Coco (Incl Coprah),2560,0,,,,,0,
Afghanistan,2,2013,Sésame,2561,21000,,1000,1000,4000,16000,
Afghanistan,2,2013,Olives,2563,7000,,,0,4000,2000,
Afghanistan,2,2013,"Plantes Oleiferes, Autre",2570,3000,,0,0,2000,,
Afghanistan,2,2013,Huile de Soja,2571,16000,,,,,16000,
Afghanistan,2,2013,Huile d'Arachide,2572,0,,,,,0,
Afghanistan,2,2013,Huile de Tournesol,2573,23000,,,,,23000,
Afghanistan,2,2013,Huile de Colza&Moutarde,2574,2000,,,,,2000,
Afghanistan,2,2013,Huile Graines de Coton,2575,5000,,,,,4000,1000
Afghanistan,2,2013,Huile de Palme,2577,119000,,,,,64000,55000
Afghanistan,2,2013,Huile de Sésame,2579,1000,,,,,1000,
Afghanistan,2,2013,Huile d'Olive,2580,1000,,,,,1000,
Afghanistan,2,2013,Huil Plantes Oleif Autr,2586,361000,,,,,2000,359000
Afghanistan,2,2013,Tomates,2601,0,,,,,0,
Afghanistan,2,2013,"Légumes, Autres",2605,1007000,,,122000,,885000,
Afghanistan,2,2013,"Oranges, Mandarines",2611,145000,,,0,,145000,
Afghanistan,2,2013,"Agrumes, Autres",2614,41000,,,2000,,39000,
Afghanistan,2,2013,Bananes,2615,82000,,,,,82000,
Afghanistan,2,2013,Pommes,2617,72000,,,4000,,68000,
Afghanistan,2,2013,Ananas,2618,0,,,,,0,
Afghanistan,2,2013,Dattes,2619,1000,,,,,1000,
Afghanistan,2,2013,Raisin,2620,513000,,,31000,,483000,
Afghanistan,2,2013,"Fruits, Autres",2625,240000,,,17000,,223000,
Afghanistan,2,2013,Café,2630,0,,,,,0,
Afghanistan,2,2013,Feve de Cacao,2633,1000,,,,,1000,
Afghanistan,2,2013,Thé,2635,107000,,,,,107000,
Afghanistan,2,2013,Poivre,2640,0,,,,,0,
Afghanistan,2,2013,"Épices, Autres",2645,8000,,,,,8000,
Afghanistan,2,2013,Vin,2655,0,,,,,0,
Afghanistan,2,2013,Bière,2656,3000,,,,,3000,
Afghanistan,2,2013,Boissons Alcooliques,2658,0,,,,,0,
Afghanistan,2,2013,Aliments pour enfants,2680,2000,,,,,2000,
Afghanistan,2,2013,Viande de Bovins,2731,140000,,,,,140000,
Afghanistan,2,2013,Viande d'Ovins/Caprins,2732,150000,,,,,150000,
Afghanistan,2,2013,Viande de Volailles,2734,75000,,,,,75000,
Afghanistan,2,2013,"Viande, Autre",2735,12000,,,,,12000,
Afghanistan,2,2013,Abats Comestible,2736,53000,,,,,53000,
Afghanistan,2,2013,Graisses Animales Crue,2737,15000,,,,,15000,
Afghanistan,2,2013,"Beurre, Ghee",2740,36000,,,,,36000,
Afghanistan,2,2013,Crème,2743,18000,,,,,18000,
Afghanistan,2,2013,Oeufs,2744,47000,,2000,5000,,40000,
Afghanistan,2,2013,Miel,2745,2000,,,,,2000,
Afghanistan,2,2013,Poissons Eau Douce,2761,2000,,,,,2000,0
Afghanistan,2,2013,Riz (Eq Blanchi),2805,461000,,14000,24000,,422000,
Afghanistan,2,2013,Lait - Excl Beurre,2848,2083000,123000,,58000,,1901000,
Afghanistan,2,2013,Miscellanees,2899,,,,,,,
Albanie,3,2013,Blé,2511,650000,18000,18000,44000,,440000,130000
Albanie,3,2013,Orge,2513,19000,7000,0,1000,9000,1000,1000
Albanie,3,2013,Maïs,2514,420000,361000,3000,44000,3000,6000,3000
Albanie,3,2013,Seigle,2515,3000,,0,1000,,2000,
Albanie,3,2013,Avoine,2516,28000,25000,1000,1000,,0,
Albanie,3,2013,Millet,2517,0,0,,,,,
Albanie,3,2013,Sorgho,2518,0,0,0,0,,,
Albanie,3,2013,"Céréales, Autres",2520,0,0,,,,0,
Albanie,3,2013,Pommes de Terre,2531,262000,75000,29000,23000,,131000,5000
Albanie,3,2013,Manioc,2532,0,,,,,0,0
Albanie,3,2013,Patates douces,2533,1000,,,,,1000,
Albanie,3,2013,Racines nda,2534,0,,,,,0,
Albanie,3,2013,"Sucre, betterave",2537,40000,1000,,,39000,,
Albanie,3,2013,Sucre Eq Brut,2542,69000,,,,,56000,13000
Albanie,3,2013,Edulcorants Autres,2543,93000,,,,,93000,0
Albanie,3,2013,Haricots,2546,28000,1000,3000,8000,,16000,
Albanie,3,2013,Pois,2547,0,,,,,0,
Albanie,3,2013,Légumineuses Autres,2549,3000,1000,1000,0,,1000,
Albanie,3,2013,Noix,2551,14000,,,0,,13000,
Albanie,3,2013,Soja,2555,0,,0,0,0,0,
Albanie,3,2013,Arachides Decortiquees,2556,1000,,,,0,0,
Albanie,3,2013,Graines de tournesol,2557,2000,,0,0,1000,,
Albanie,3,2013,Graines Colza/Moutarde,2558,0,,,,,0,
Albanie,3,2013,Graines de coton,2559,1000,,0,0,0,,
Albanie,3,2013,Coco (Incl Coprah),2560,0,,,,,0,
Albanie,3,2013,Sésame,2561,0,,,,,,0
Albanie,3,2013,Palmistes,2562,0,,,,,,0
Albanie,3,2013,Olives,2563,82000,0,,2000,7000,73000,
Albanie,3,2013,"Plantes Oleiferes, Autre",2570,0,0,,,,,0
Albanie,3,2013,Huile de Soja,2571,0,,,,,0,
Albanie,3,2013,Huile d'Arachide,2572,0,,,,,0,
Albanie,3,2013,Huile de Tournesol,2573,29000,,,,,16000,13000
Albanie,3,2013,Huile de Colza&Moutarde,2574,0,,,,,0,
Albanie,3,2013,Huile Graines de Coton,2575,0,,,,,,0
Albanie,3,2013,Huile de Palmistes,2576,0,,,,,,0
Albanie,3,2013,Huile de Palme,2577,2000,,,,0,0,2000
Albanie,3,2013,Huile de Coco,2578,0,,,,,,0
Albanie,3,2013,Huile de Sésame,2579,0,,,,,,0
Albanie,3,2013,Huile d'Olive,2580,2000,,,,,2000,0
Albanie,3,2013,Huile de Germe de Maïs,2582,1000,,,,,1000,
Albanie,3,2013,Huil Plantes Oleif Autr,2586,4000,,,,,4000,1000
Albanie,3,2013,Tomates,2601,207000,,,22000,0,185000,
Albanie,3,2013,Oignons,2602,94000,,,,,94000,
Albanie,3,2013,"Légumes, Autres",2605,591000,70000,,22000,,498000,
Albanie,3,2013,"Oranges, Mandarines",2611,41000,,,1000,,40000,
Albanie,3,2013,Citrons & Limes,2612,5000,,,,,5000,
Albanie,3,2013,Pamplemousse,2613,0,,,,,0,
Albanie,3,2013,"Agrumes, Autres",2614,1000,,,,,1000,
Albanie,3,2013,Bananes,2615,20000,,,,0,20000,
Albanie,3,2013,Bananes plantains,2616,1000,,,,,1000,
Albanie,3,2013,Pommes,2617,82000,,,4000,,78000,
Albanie,3,2013,Ananas,2618,0,,,,,0,
Albanie,3,2013,Dattes,2619,12000,,,,,12000,
Albanie,3,2013,Raisin,2620,209000,,,2000,54000,153000,
Albanie,3,2013,"Fruits, Autres",2625,148000,,,7000,,141000,
Albanie,3,2013,Café,2630,8000,,,,,8000,
Albanie,3,2013,Feve de Cacao,2633,2000,,,,,2000,
Albanie,3,2013,Thé,2635,0,,,,,0,
Albanie,3,2013,Poivre,2640,0,,,,,0,
Albanie,3,2013,Piments,2641,0,,,,,0,
Albanie,3,2013,"Épices, Autres",2645,0,,,,,0,
Albanie,3,2013,Vin,2655,25000,,,,,25000,
Albanie,3,2013,Bière,2656,86000,,,,,86000,
Albanie,3,2013,Boissons Fermentés,2657,0,,,,,0,
Albanie,3,2013,Boissons Alcooliques,2658,8000,,,,,8000,
Albanie,3,2013,"Alcool, non Comestible",2659,4000,,,,,,4000
Albanie,3,2013,Aliments pour enfants,2680,0,,,,,0,
Albanie,3,2013,Viande de Bovins,2731,71000,,,,,71000,
Albanie,3,2013,Viande d'Ovins/Caprins,2732,49000,,,,,49000,
Albanie,3,2013,Viande de Suides,2733,35000,,,,,35000,
Albanie,3,2013,Viande de Volailles,2734,42000,,,,,42000,
Albanie,3,2013,"Viande, Autre",2735,0,,,,,0,
Albanie,3,2013,Abats Comestible,2736,11000,,,,,11000,
Albanie,3,2013,Graisses Animales Crue,2737,5000,,,,,4000,0
Albanie,3,2013,"Beurre, Ghee",2740,4000,,,,,4000,
Albanie,3,2013,Crème,2743,0,,,,,0,
Albanie,3,2013,Oeufs,2744,47000,,0,7000,,40000,
Albanie,3,2013,Miel,2745,3000,,,,,3000,
Albanie,3,2013,Poissons Eau Douce,2761,2000,,,,,2000,0
Albanie,3,2013,Perciform,2762,3000,,,,,3000,0
Albanie,3,2013,Poissons Pelagiques,2763,5000,0,,,,5000,0
Albanie,3,2013,"Poissons Marins, Autres",2764,2000,,,,,2000,0
Albanie,3,2013,Crustacés,2765,1000,,,,,1000,0
Albanie,3,2013,Cephalopodes,2766,1000,,,,,1000,0
Albanie,3,2013,"Mollusques, Autres",2767,1000,,,,,1000,0
Albanie,3,2013,Animaux Aquatiques Autre,2769,0,,,,,0,0
Albanie,3,2013,Plantes Aquatiques,2775,0,,,,,0,0
Albanie,3,2013,Huiles de Poissons,2781,0,,,,,0,0
Albanie,3,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
Albanie,3,2013,Riz (Eq Blanchi),2805,25000,0,0,0,0,25000,0
Albanie,3,2013,Lait - Excl Beurre,2848,1153000,101000,,87000,0,964000,2000
Albanie,3,2013,Miscellanees,2899,,,,,,,
Algérie,4,2013,Blé,2511,9461000,545000,153000,672000,0,7270000,820000
Algérie,4,2013,Orge,2513,2052000,1280000,92000,121000,42000,517000,
Algérie,4,2013,Maïs,2514,3252000,2400000,0,225000,,627000,
Algérie,4,2013,Seigle,2515,0,,,0,,0,
Algérie,4,2013,Avoine,2516,122000,107000,8000,6000,,0,
Algérie,4,2013,Millet,2517,1000,1000,,,,,
Algérie,4,2013,Sorgho,2518,3000,0,0,0,,3000,
Algérie,4,2013,"Céréales, Autres",2520,4000,2000,,,,1000,
Algérie,4,2013,Pommes de Terre,2531,5087000,0,171000,1773000,,2540000,603000
Algérie,4,2013,Manioc,2532,0,,,,,0,
Algérie,4,2013,Patates douces,2533,0,,,,,,
Algérie,4,2013,Racines nda,2534,0,,,,,0,
Algérie,4,2013,"Sucre, canne",2536,0,0,,,,,
Algérie,4,2013,"Sucre, betterave",2537,0,,,0,0,,
Algérie,4,2013,Sucre Eq Brut,2542,1279000,,,,,1089000,190000
Algérie,4,2013,Edulcorants Autres,2543,24000,,,,0,24000,
Algérie,4,2013,Haricots,2546,64000,,0,3000,,61000,
Algérie,4,2013,Pois,2547,19000,,0,0,,18000,
Algérie,4,2013,Légumineuses Autres,2549,277000,14000,4000,12000,,247000,
Algérie,4,2013,Noix,2551,71000,,,,,71000,
Algérie,4,2013,Soja,2555,0,0,,,,0,
Algérie,4,2013,Arachides Decortiquees,2556,55000,,0,,44000,11000,
Algérie,4,2013,Graines de tournesol,2557,3000,,0,0,3000,,
Algérie,4,2013,Graines Colza/Moutarde,2558,49000,,0,5000,42000,1000,
Algérie,4,2013,Graines de coton,2559,0,,0,0,,,0
Algérie,4,2013,Coco (Incl Coprah),2560,3000,,,,,3000,
Algérie,4,2013,Sésame,2561,5000,,,,,5000,
Algérie,4,2013,Palmistes,2562,0,,,,,0,
Algérie,4,2013,Olives,2563,591000,,,,400000,191000,
Algérie,4,2013,"Plantes Oleiferes, Autre",2570,5000,1000,,,0,,3000
Algérie,4,2013,Huile de Soja,2571,293000,,,,,293000,
Algérie,4,2013,Huile d'Arachide,2572,20000,,,,,20000,
Algérie,4,2013,Huile de Tournesol,2573,77000,,,,,77000,
Algérie,4,2013,Huile de Colza&Moutarde,2574,18000,,,,,18000,0
Algérie,4,2013,Huile Graines de Coton,2575,0,,,,,,0
Algérie,4,2013,Huile de Palmistes,2576,0,,,,,,0
Algérie,4,2013,Huile de Palme,2577,82000,,,,,29000,52000
Algérie,4,2013,Huile de Coco,2578,1000,,,,,1000,
Algérie,4,2013,Huile de Sésame,2579,0,,,,,0,
Algérie,4,2013,Huile d'Olive,2580,68000,,,,,68000,0
Algérie,4,2013,Huile de Germe de Maïs,2582,2000,,,,,2000,
Algérie,4,2013,Huil Plantes Oleif Autr,2586,81000,,,,,78000,3000
Algérie,4,2013,Tomates,2601,1151000,,,78000,,1073000,
Algérie,4,2013,Oignons,2602,1344000,,,67000,,1277000,
Algérie,4,2013,"Légumes, Autres",2605,4542000,0,,398000,0,4147000,
Algérie,4,2013,"Oranges, Mandarines",2611,1174000,,,58000,,1116000,
Algérie,4,2013,Citrons & Limes,2612,83000,,,8000,,75000,
Algérie,4,2013,Pamplemousse,2613,3000,,,0,,3000,
Algérie,4,2013,"Agrumes, Autres",2614,9000,,,,,9000,
Algérie,4,2013,Bananes,2615,274000,,,27000,,247000,
Algérie,4,2013,Bananes plantains,2616,0,,,,,0,
Algérie,4,2013,Pommes,2617,572000,,,28000,,544000,
Algérie,4,2013,Ananas,2618,10000,,,0,,10000,
Algérie,4,2013,Dattes,2619,855000,,,34000,,821000,
Algérie,4,2013,Raisin,2620,605000,,,10000,83000,512000,
Algérie,4,2013,"Fruits, Autres",2625,1202000,,,61000,0,1141000,
Algérie,4,2013,Café,2630,129000,,,,,129000,
Algérie,4,2013,Feve de Cacao,2633,41000,,,,,41000,
Algérie,4,2013,Thé,2635,13000,,,,,13000,
Algérie,4,2013,Poivre,2640,4000,,,,,4000,
Algérie,4,2013,Piments,2641,20000,,,1000,,19000,
Algérie,4,2013,Girofles,2642,0,,,,,0,
Algérie,4,2013,"Épices, Autres",2645,10000,,,,,10000,
Algérie,4,2013,Vin,2655,55000,,,,23000,0,32000
Algérie,4,2013,Bière,2656,188000,,,,,188000,
Algérie,4,2013,Boissons Fermentés,2657,0,,,,,0,
Algérie,4,2013,Boissons Alcooliques,2658,7000,,,,,7000,
Algérie,4,2013,"Alcool, non Comestible",2659,3000,,,,,,3000
Algérie,4,2013,Aliments pour enfants,2680,22000,,,,,22000,
Algérie,4,2013,Viande de Bovins,2731,220000,,,,,220000,
Algérie,4,2013,Viande d'Ovins/Caprins,2732,301000,,,,,301000,
Algérie,4,2013,Viande de Suides,2733,0,,,,,0,0
Algérie,4,2013,Viande de Volailles,2734,291000,,,,,291000,
Algérie,4,2013,"Viande, Autre",2735,14000,,,,,14000,
Algérie,4,2013,Abats Comestible,2736,57000,,,,,57000,0
Algérie,4,2013,Graisses Animales Crue,2737,10000,,,,,10000,1000
Algérie,4,2013,"Beurre, Ghee",2740,20000,,,,,20000,
Algérie,4,2013,Oeufs,2744,348000,,21000,10000,,316000,
Algérie,4,2013,Miel,2745,7000,,,,,7000,
Algérie,4,2013,Poissons Eau Douce,2761,13000,,,,,13000,0
Algérie,4,2013,Perciform,2762,17000,,,,,17000,0
Algérie,4,2013,Poissons Pelagiques,2763,100000,0,,,,100000,0
Algérie,4,2013,"Poissons Marins, Autres",2764,17000,,,,,17000,0
Algérie,4,2013,Crustacés,2765,5000,,,,,5000,0
Algérie,4,2013,Cephalopodes,2766,2000,,,,,2000,0
Algérie,4,2013,"Mollusques, Autres",2767,0,,,,,0,0
Algérie,4,2013,Animaux Aquatiques Autre,2769,0,,,,,0,0
Algérie,4,2013,Plantes Aquatiques,2775,0,,,,,0,0
Algérie,4,2013,Huiles de Poissons,2781,0,,,,,0,0
Algérie,4,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
Algérie,4,2013,Riz (Eq Blanchi),2805,118000,2000,0,0,,117000,
Algérie,4,2013,Lait - Excl Beurre,2848,5705000,,,156000,,5549000,
Algérie,4,2013,Miscellanees,2899,,,,,,,
Angola,7,2013,Blé,2511,898000,,0,23000,0,874000,
Angola,7,2013,Orge,2513,99000,,,,99000,0,
Angola,7,2013,Maïs,2514,1531000,270000,58000,252000,118000,833000,
Angola,7,2013,Avoine,2516,0,0,,,,0,
Angola,7,2013,Millet,2517,39000,,2000,3000,3000,30000,
Angola,7,2013,Sorgho,2518,46000,46000,,,,0,
Angola,7,2013,Pommes de Terre,2531,709000,,215000,57000,,438000,
Angola,7,2013,Manioc,2532,16412000,8880000,,3282000,,4249000,
Angola,7,2013,Patates douces,2533,1200000,,,144000,,1056000,
Angola,7,2013,Racines nda,2534,0,,,,,0,
Angola,7,2013,"Sucre, canne",2536,510000,5000,3000,26000,477000,,
Angola,7,2013,Sucre Eq Brut,2542,407000,,,,0,327000,80000
Angola,7,2013,Edulcorants Autres,2543,0,,,,,0,
Angola,7,2013,Haricots,2546,257000,,39000,26000,,192000,
Angola,7,2013,Noix,2551,2000,,,,,2000,
Angola,7,2013,Soja,2555,11000,,,,,11000,
Angola,7,2013,Arachides Decortiquees,2556,136000,,16000,3000,70000,47000,
Angola,7,2013,Graines de tournesol,2557,12000,,0,0,11000,,
Angola,7,2013,Graines de coton,2559,3000,,0,0,3000,,
Angola,7,2013,Coco (Incl Coprah),2560,3000,,,,,3000,
Angola,7,2013,Sésame,2561,3000,,0,0,,3000,
Angola,7,2013,Palmistes,2562,23000,,,,21000,,2000
Angola,7,2013,"Plantes Oleiferes, Autre",2570,4000,,0,0,4000,,0
Angola,7,2013,Huile de Soja,2571,92000,,,,,77000,15000
Angola,7,2013,Huile d'Arachide,2572,17000,,,,,17000,
Angola,7,2013,Huile de Tournesol,2573,5000,,,,,5000,
Angola,7,2013,Huile de Colza&Moutarde,2574,1000,,,,,1000,
Angola,7,2013,Huile Graines de Coton,2575,1000,,,,,1000,
Angola,7,2013,Huile de Palmistes,2576,9000,,,,,7000,2000
Angola,7,2013,Huile de Palme,2577,260000,,,,,65000,195000
Angola,7,2013,Huile de Coco,2578,0,,,,,0,
Angola,7,2013,Huile d'Olive,2580,4000,,,,,4000,
Angola,7,2013,Huile de Germe de Maïs,2582,0,,,,,0,
Angola,7,2013,Huil Plantes Oleif Autr,2586,17000,,,,,15000,2000
Angola,7,2013,Tomates,2601,103000,,,2000,,102000,
Angola,7,2013,Oignons,2602,7000,,,,,7000,
Angola,7,2013,"Légumes, Autres",2605,1540000,,,197000,,1344000,
Angola,7,2013,"Oranges, Mandarines",2611,6000,,,,,6000,
Angola,7,2013,"Agrumes, Autres",2614,304000,,,30000,,274000,
Angola,7,2013,Bananes,2615,3095000,,,625000,1315000,1154000,
Angola,7,2013,Pommes,2617,22000,,,,,22000,
Angola,7,2013,Ananas,2618,479000,,,48000,,431000,
Angola,7,2013,Dattes,2619,0,,,,,0,
Angola,7,2013,Raisin,2620,2000,,,,,2000,
Angola,7,2013,"Fruits, Autres",2625,54000,,,4000,,50000,
Angola,7,2013,Café,2630,13000,,,,,13000,0
Angola,7,2013,Feve de Cacao,2633,4000,,,,,3000,1000
Angola,7,2013,Thé,2635,1000,,,,,1000,
Angola,7,2013,Poivre,2640,0,,,,,0,
Angola,7,2013,Piments,2641,0,,,,,0,
Angola,7,2013,Girofles,2642,0,,,,,0,
Angola,7,2013,"Épices, Autres",2645,0,,,,,0,
Angola,7,2013,Vin,2655,100000,,,,,100000,
Angola,7,2013,Bière,2656,1214000,,,,,1214000,
Angola,7,2013,Boissons Fermentés,2657,462000,,,57000,,404000,
Angola,7,2013,Boissons Alcooliques,2658,42000,,,,,42000,
Angola,7,2013,Aliments pour enfants,2680,5000,,,,,5000,
Angola,7,2013,Viande de Bovins,2731,181000,,,,,181000,
Angola,7,2013,Viande d'Ovins/Caprins,2732,23000,,,,,23000,
Angola,7,2013,Viande de Suides,2733,191000,,,,,191000,
Angola,7,2013,Viande de Volailles,2734,372000,,,,,372000,
Angola,7,2013,"Viande, Autre",2735,9000,,,,,9000,
Angola,7,2013,Abats Comestible,2736,25000,,,,,25000,
Angola,7,2013,Graisses Animales Crue,2737,11000,,,,,11000,0
Angola,7,2013,"Beurre, Ghee",2740,2000,,,,,2000,
Angola,7,2013,Oeufs,2744,29000,,3000,2000,,24000,
Angola,7,2013,Miel,2745,23000,,,,,23000,
Angola,7,2013,Poissons Eau Douce,2761,20000,,,,,20000,0
Angola,7,2013,Perciform,2762,131000,,,,,131000,0
Angola,7,2013,Poissons Pelagiques,2763,190000,38000,,,,152000,0
Angola,7,2013,"Poissons Marins, Autres",2764,38000,14000,,,,24000,0
Angola,7,2013,Crustacés,2765,1000,,,,,1000,0
Angola,7,2013,Cephalopodes,2766,1000,,,,,1000,0
Angola,7,2013,"Mollusques, Autres",2767,0,,,,,0,0
Angola,7,2013,Animaux Aquatiques Autre,2769,0,,,,,0,0
Angola,7,2013,Plantes Aquatiques,2775,0,,,,,0,0
Angola,7,2013,Huiles de Poissons,2781,4000,4000,,,,0,0
Angola,7,2013,Riz (Eq Blanchi),2805,337000,,1000,7000,,174000,154000
Angola,7,2013,Lait - Excl Beurre,2848,277000,2000,,11000,0,264000,
Angola,7,2013,Miscellanees,2899,,,,,,,
Antigua-et-Barbuda,8,2013,Blé,2511,7000,,,,,6000,1000
Antigua-et-Barbuda,8,2013,Orge,2513,0,,,,0,,
Antigua-et-Barbuda,8,2013,Maïs,2514,0,0,,0,,0,
Antigua-et-Barbuda,8,2013,Seigle,2515,0,,,,,0,
Antigua-et-Barbuda,8,2013,Avoine,2516,0,0,,,,0,
Antigua-et-Barbuda,8,2013,Millet,2517,,,,,,,
Antigua-et-Barbuda,8,2013,Sorgho,2518,,,,,,,
Antigua-et-Barbuda,8,2013,"Céréales, Autres",2520,0,,,,,0,
Antigua-et-Barbuda,8,2013,Pommes de Terre,2531,2000,0,,0,,1000,1000
Antigua-et-Barbuda,8,2013,Manioc,2532,0,0,,0,,0,
Antigua-et-Barbuda,8,2013,Patates douces,2533,0,,,0,,0,
Antigua-et-Barbuda,8,2013,Racines nda,2534,0,,,0,,0,
Antigua-et-Barbuda,8,2013,Ignames,2535,0,,,0,,0,
Antigua-et-Barbuda,8,2013,"Sucre, canne",2536,0,0,,,0,,
Antigua-et-Barbuda,8,2013,Sucre Eq Brut,2542,3000,,,,,3000,0
Antigua-et-Barbuda,8,2013,Edulcorants Autres,2543,1000,,,,,0,1000
Antigua-et-Barbuda,8,2013,Haricots,2546,0,,,,,0,0
Antigua-et-Barbuda,8,2013,Pois,2547,0,,,,,0,0
Antigua-et-Barbuda,8,2013,Légumineuses Autres,2549,0,,,0,,0,
Antigua-et-Barbuda,8,2013,Noix,2551,0,,,,,0,0
Antigua-et-Barbuda,8,2013,Soja,2555,0,,,,,0,0
